"ad_date","campaign_id","adset_id","spend","impressions","reach","clicks","leads","value","url_parameters","total"
2021-05-25,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,120462,336748,276077,1885,122,186128,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-02,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,7000,24323,7023,218,3,7617,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-04-23,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,7133,59726,49206,348,2,5965,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-08,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1413,2633,1294,6,1,2048,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-07-25,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1965,15049,10404,197,5,2661,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-24,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,950,1976,864,8,0,1462,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-13,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,30524,12143,11206,33,2,36488,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-06-15,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1665,12259,7814,326,5,2093,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-07,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,669,2141,1779,29,1,532,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-21,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,394,4372,5253,67,0,579,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-11-25,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1727,2003,1292,4,0,1511,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-30,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2595,12461,4282,40,2,2956,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-02,pf4uuqaAAFuHa7gEJnQVKg==,Zq23ozPRs6SFhGqG7C28Sw==,71287,14185,29831,602,10,76276,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2022-03-30,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,13473,16448,16449,39,2,17407,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2020-11-29,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,1366,5570,16550,184,8,1762,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2022-02-04,h4hWTQf6icvBNjHfA+zKhw==,MVc+HmWqkmrlUI6Iyjdw4w==,990,14389,14013,27,0,2081,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-12,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,5506,9000,8210,44,2,4797,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-06-07,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,2088,4803,22053,191,0,4667,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-05,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",25688,31474,85972,613,0,23734,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-07,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-30,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,10374,20760,37784,424,11,12322,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-06-28,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,32228,6133,7631,13,2,29748,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2020-11-18,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,3330,4881,14615,177,5,3539,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-09-07,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",40008,66407,95664,704,1,51634,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-05-21,wHoozjerL5GYr6gvvxnn1Q==,cJsicqautY6aeTWNQ2VqgQ==,2703,8760,5134,76,0,4138,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-05,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,3209,8276,21485,129,2,6666,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-17,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1421,1571,3021,51,2,1308,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2020-12-29,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,3797,12620,5190,154,3,4479,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-12-13,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,1684,6737,9016,45,3,1829,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-14,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",31171,28902,33850,693,11,34737,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-18,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,4196,11429,36223,88,7,6939,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-14,wZXc8Eos3JfIQ0EbtDy/Hw==,M2bqycLxxMg4Sb1OesrcPg==,20,123,144,0,0,26,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-10,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,28273,23359,32882,128,2,42905,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2022-06-13,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,49496,15287,5407,70,4,70675,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-12-06,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,1230,26680,14977,85,1,1888,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-07-24,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,10352,25178,4821,35,5,17028,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-06-29,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,7654,8105,6804,136,5,7594,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-04-16,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",8602,24930,24315,379,7,6975,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-03-24,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,264,136,264,2,0,261,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2021-07-24,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,54497,153367,247253,512,9,81684,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-21,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,6409,36432,9017,32,4,8529,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-05,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,307,6481,6054,9,1,679,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-10,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,3139,11086,2299,94,3,4747,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-19,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1450,1898,1376,32,0,2241,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-19,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,6942,52043,51981,247,4,6963,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-01,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,1167,5621,9359,4,0,1877,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2021-10-20,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,17979,35853,19715,159,2,23660,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-09-14,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,20387,13422,37084,376,13,34385,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-05-31,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,52755,39842,31020,147,0,85812,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-11-22,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,874,5827,2652,17,1,668,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-07-29,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",25988,34908,50855,266,2,31856,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-06-05,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,23631,64736,99347,937,32,31335,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-03,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,923,1494,470,4,0,842,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-28,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,1376,5158,2055,33,0,1517,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-05-14,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,7195,15409,14542,353,7,11408,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-02-27,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,0,0,0,0,0,0,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-09-28,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,6768,12182,13515,96,1,10973,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-09,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",6694,34620,40420,458,8,10524,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-09-22,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,3016,7901,13811,57,0,4622,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-10,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,16641,10149,12462,360,5,15584,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-11-26,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1241,1894,3864,13,1,1142,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-31,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,989,2491,4258,22,0,818,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-18,pf4uuqaAAFuHa7gEJnQVKg==,UIqcMN1yaehmJD9QlXFmqg==,738,110,371,4,0,606,utm_source=facebook&utm_medium=ppc&utm_campaign=top_gear,
2021-07-28,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,7413,17593,17256,110,3,12086,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-10-11,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,4268,11549,12283,35,1,6725,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-12-13,h4hWTQf6icvBNjHfA+zKhw==,xorZEO1JrGXyHxvyxdv5Eg==,298,4090,2315,19,0,369,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-02-19,wZXc8Eos3JfIQ0EbtDy/Hw==,M2bqycLxxMg4Sb1OesrcPg==,82,17157,21826,4,0,130,utm_source=facebook&utm_medium=ppc&utm_campaign=%D0%B1%D1%80%D0%B5%D0%BD%D0%B4,
2021-06-30,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",5452,10885,8011,175,1,8391,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-11-21,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,16239,101332,46375,1165,13,12992,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-28,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,794,3155,2103,8,1,716,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-26,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,6504,59994,83494,557,4,7789,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-04-17,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",6244,30333,9279,146,1,6210,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-01-14,h4hWTQf6icvBNjHfA+zKhw==,MVc+HmWqkmrlUI6Iyjdw4w==,1894,9045,7374,168,2,3738,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-23,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,2108,3442,2969,30,2,1937,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-21,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1650,18086,20166,311,1,2819,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-29,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2597,10931,5784,84,4,2547,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-16,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,992,20464,19319,45,1,2062,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-12,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,3858,37860,49678,326,0,4352,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-09-04,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,1824,11204,3114,176,6,1467,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-26,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1277,3408,882,11,0,2087,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-06-30,+1TVQ0Ksk5C1R7k9dKSrpg==,QBLf/5REFjL80pmdlrLGCw==,0,0,1,0,0,0,"",
2022-04-09,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,1340,39497,47522,75,6,1284,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-16,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",10673,67637,37759,315,7,18636,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2022-04-01,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,21188,9962,13008,210,1,26948,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-08-31,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-30,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,7036,7842,39337,274,2,15911,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-07-02,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3327,7851,3378,87,1,4109,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-07-28,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",25699,95050,84352,780,13,26478,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-05-17,"0NN3/Q28t0sw9rVduSJU5A==",Mw9J34JDdWqKTcf39+5t/g==,1771,6396,13380,44,2,4041,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-23,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,2420,4039,3369,26,0,2106,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-29,Kek1yMtTa5BOTQQs2/uEPg==,"58dwph29+BypIq4CYOMnwQ==",24329,69156,29146,465,13,41989,utm_source=facebook&utm_medium=ppc&utm_campaign=discounts,
2021-10-22,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,12680,44789,19444,372,11,14837,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2022-06-29,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,9508,13454,16717,67,7,9269,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-27,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,2009,11547,9048,63,2,2879,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2020-11-12,OL3wfqCd6TPOleVAcp2yew==,aS+Cy6Ne4nDFe/HabBjs0Q==,2266,10264,11558,395,7,2079,utm_source=facebook&utm_medium=cpc&utm_campaign=discounts,
2021-10-22,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,17285,50870,47056,318,5,27178,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-15,wHoozjerL5GYr6gvvxnn1Q==,nVih5YGpAhIH5K82XEn1Ow==,2968,41503,41396,187,1,4709,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-04,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,717,919,640,13,1,1167,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-10-17,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,3519,6716,2816,32,1,2734,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-11-05,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,0,0,0,0,0,0,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-07-19,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,3355,9627,7551,45,2,3348,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-04-07,pf4uuqaAAFuHa7gEJnQVKg==,BqE55OGr5fK+LnhF1uN6lA==,35410,8799,18622,100,4,41351,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-12-19,+1TVQ0Ksk5C1R7k9dKSrpg==,kjdNzjgMLmHu9QXPlKaQHQ==,1608,3403,5088,12,1,2338,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-09-15,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,387,1881,2420,14,0,397,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-12-18,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,5300,2332,3742,133,3,6233,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-08-11,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,11263,17198,31704,145,7,11920,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-09-09,wZXc8Eos3JfIQ0EbtDy/Hw==,gs2ZAmJsAr6xAmi1kBlVBw==,417,7102,2923,4,0,439,utm_source=facebook&utm_medium=ppc&utm_campaign=recognition,
2022-05-25,wHoozjerL5GYr6gvvxnn1Q==,cJsicqautY6aeTWNQ2VqgQ==,3110,18749,6990,67,1,3706,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-07-03,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,15319,178315,133136,1301,26,22069,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-20,FgcthDK8dH5eIxOj5go3CA==,LYK3a9gdirWrWX/VHV9Khw==,1892,3606,3212,41,1,2884,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-04,wHoozjerL5GYr6gvvxnn1Q==,"1KXJtup8qnApqauQIn/3ew==",605,5775,12146,40,1,736,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-10-23,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,6818,24534,10792,564,9,10395,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-10-25,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1450,3658,6193,36,0,1290,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-12-06,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,4894,7816,18150,102,2,4627,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-06-06,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,3105,6782,2577,174,4,5341,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-08-11,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,4076,7840,6974,37,1,6213,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2021-08-03,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,21654,83830,136611,406,11,28806,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-03-26,pf4uuqaAAFuHa7gEJnQVKg==,+/ujgC+9ZiLznb2LxP6ihw==,33487,12331,13684,171,6,38864,utm_source=facebook&utm_medium=ppc&utm_campaign=twitch,
2021-10-30,+1TVQ0Ksk5C1R7k9dKSrpg==,OWUAmZpRDMbW00J8WQh8UQ==,231,489,2141,6,1,269,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,
2022-04-25,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,4416,52775,57322,464,5,3887,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-08-04,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,26537,143900,65246,1499,31,28809,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-25,wHoozjerL5GYr6gvvxnn1Q==,cvJAFtMbY+tSb2rC2LFnEQ==,3609,3222,8734,37,0,4429,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-06-30,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,7180,5614,4518,73,1,6205,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2021-11-28,+1TVQ0Ksk5C1R7k9dKSrpg==,jKVwd+J2wdeRAmaZ/ibNHA==,1122,2266,2289,9,1,1610,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,
2022-06-10,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,26147,22099,24000,50,3,33964,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-07-02,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,41929,86195,38670,566,23,47859,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-17,wHoozjerL5GYr6gvvxnn1Q==,ETDduxyylf03B90ltrGKSg==,5437,34663,7787,106,3,6602,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-08-15,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,29823,100231,147378,256,17,31502,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2021-11-04,FgcthDK8dH5eIxOj5go3CA==,omGufzlW6LYDzVB3CvxDlQ==,14717,15935,39742,272,3,13712,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,
2022-05-22,wHoozjerL5GYr6gvvxnn1Q==,gAoh0JEq+LNsLjueG/FkLg==,1402,21844,17623,72,2,1100,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrades,
2021-05-13,yaS9WL9gilMlc/ztuJKtdw==,TKWXp/AU/OvmicTsdwJxHg==,572,12187,11233,133,3,889,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2022-04-20,pf4uuqaAAFuHa7gEJnQVKg==,eyiLXOBiNEWjXJF37q0CeA==,16323,5141,13995,201,4,22240,utm_source=facebook&utm_medium=ppc&utm_campaign=upgrade,
2021-09-14,"0c40WP42N3VsgjlJdjNGXA==",dfx+slA2Xx6Uvb5jbH/Xog==,2129,17551,6171,340,3,1780,utm_source=facebook&utm_medium=ppc&utm_campaign=,
2021-12-30,h4hWTQf6icvBNjHfA+zKhw==,tx5Zo5YqSvAumn3DuI7T6g==,813,3152,959,27,0,1257,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
2021-12-19,FgcthDK8dH5eIxOj5go3CA==,XYc+HmWqkmrlUI6Iyjdw4y==,7030,98658,67412,351,2,10136,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,
